target_id,uniprot_id,gene_symbol,gene_name,score_overall,max_clinical_phase,n_drugs,score_known_drug,score_rna_expression,score_genetic_literature,score_literature,score_genetic_association,score_animal_model,score_affected_pathway,has_clinical_trials,is_high_confidence,geneticConstraint,hasHighQualityChemicalProbes,expressionAtlas,target_success,max_pchembl,drug_count
ENSG00000151366,O95298,NDUFC2,NADH:ubiquinone oxidoreductase subunit C2,0.4659582283795619,0,0,0.0,0.0,0.0,0.0363711486637752,0.0,0.0,0.7646473465976201,0,0,-0.0068394925537782,0.0,0.0,0,6.06,18
ENSG00000159140,P18583,SON,SON DNA and RNA binding protein,0.4651528457924181,0,0,0.0,0.0,0.0,0.1045522763125786,0.0,0.0,0.7599134970145264,0,0,-0.9995587424158852,0.0,0.0,0,7.85,2
ENSG00000181789,Q9Y678,COPG1,coat protein complex I subunit gamma 1,0.464992191482808,0,0,0.0,0.0830555055696996,0.0,0.0364758478566972,0.0,0.0,0.7599134970145264,0,0,-0.8199669056811913,0.0,0.0830555055696996,0,6.78,5
ENSG00000102900,Q8N1F7,NUP93,nucleoporin 93,0.4645086648999145,0,0,0.0,0.0131591847302933,0.0,0.0775111766954816,0.0,0.0,0.7599134970145264,0,0,-0.4735797021511307,0.0,0.0131591847302933,0,6.43,5
ENSG00000115524,O75533,SF3B1,splicing factor 3b subunit 1,0.4644398507441357,0,0,0.0,0.0409773055417108,0.0,0.062883686226282,0.0,0.0,0.7599134970145264,0,0,-0.9942636514065084,0.0,0.0409773055417108,0,5.55,5
ENSG00000278540,Q13085,ACACA,acetyl-CoA carboxylase alpha,0.4641885146406692,0,0,0.0,0.0,0.0,0.1403916703893008,0.0,0.0,0.7565352757907189,0,0,-0.8222835079977937,0.0,0.0,0,9.52,678
ENSG00000138756,Q9NSY1,BMP2K,BMP2 inducible kinase,0.4641007425409068,0,0,0.0,0.0699396771271234,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,-0.3366795366795366,1.0,0.0699396771271234,0,9.66,191
ENSG00000145675,P27986,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1,0.464085753357332,0,0,0.0,0.0,0.0,0.4052268586035266,0.0,0.0,0.7431244818719008,0,0,-0.8354109211252069,0.0,0.0,0,9.4,164
ENSG00000103174,Q9UK23,NAGPA,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,0.4638903158507464,0,0,0.0,0.0630169585878708,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,0.681081081081081,0.0,0.0630169585878708,0,0.0,0
ENSG00000100028,P62318,SNRPD3,small nuclear ribonucleoprotein D3 polypeptide,0.4638227176293007,0,0,0.0,0.0,0.0,0.0607930797611621,0.0,0.0,0.7599134970145264,0,0,-0.9571980143408716,0.0,0.0,0,8.37,2
ENSG00000112159,Q9NU22,MDN1,midasin AAA ATPase 1,0.4634832506063762,0,0,0.0,0.0496251302426223,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,-0.7742967457253171,0.0,0.0496251302426223,0,7.32,6
ENSG00000125686,Q15648,MED1,mediator complex subunit 1,0.4634711034619965,0,0,0.0,0.0,0.0,0.0492255076399409,0.0,0.0,0.7599134970145264,0,0,-0.9713182570325428,0.0,0.0,0,6.68,2
ENSG00000065328,Q7L590,MCM10,minichromosome maintenance 10 replication initiation factor,0.4633607428109449,0,0,0.0,0.0,0.0,0.0455948098208715,0.0,0.0,0.7599134970145264,0,0,-0.0526199669056811,0.0,0.0,0,0.0,0
ENSG00000184983,P56556,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,0.4632818477780767,0,0,0.0,0.0,0.0,0.0429992830544019,0.0,0.0,0.7599134970145264,0,0,0.6993932708218422,0.0,0.0,0,6.06,18
ENSG00000186185,Q86Y91,KIF18B,kinesin family member 18B,0.4632221503654381,0,0,0.0,0.0,0.0,0.0410353288387844,0.0,0.0,0.7599134970145264,0,0,-0.3162713734142305,0.0,0.0,0,5.17,1
ENSG00000111481,P61923,COPZ1,coat protein complex I subunit zeta 1,0.4630929331463163,0,0,0.0,0.0212116335174922,0.0,0.0273568858925229,0.0,0.0,0.7599134970145264,0,0,-0.7491450634307777,0.0,0.0212116335174922,0,0.0,0
ENSG00000112335,O60493,SNX3,sorting nexin 3,0.4630701093196636,0,0,0.0,0.0,0.0,0.0360334093317688,0.0,0.0,0.7599134970145264,0,0,-0.6697186982901269,0.0,0.0,0,7.35,2
ENSG00000064419,Q9Y5L0,TNPO3,transportin 3,0.4630322273845584,0,0,0.0,0.0,0.0,0.0347871511966649,0.0,0.0,0.7599134970145264,0,0,-0.4985107556536128,0.0,0.0,0,6.17,4
ENSG00000129083,P53618,COPB1,coat protein complex I subunit beta 1,0.4629911629562602,0,0,0.0,0.0,0.0,0.0334361938686391,0.0,0.0,0.7599134970145264,0,0,-0.9100937672366244,0.0,0.0,0,6.52,5
ENSG00000119285,Q9H583,HEATR1,HEAT repeat containing 1,0.462898767992589,0,0,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.7599134970145264,0,0,-0.8774407060121345,0.0,0.0,0,5.51,3
ENSG00000184432,P35606,COPB2,coat protein complex I subunit beta 2,0.462898767992589,0,0,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.7599134970145264,0,0,-0.968450082735797,0.0,0.0,0,7.77,4
ENSG00000010244,O43670,ZNF207,zinc finger protein 207,0.462898767992589,0,0,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.7599134970145264,0,0,-0.5725317153888583,0.0,0.0,0,7.17,5
ENSG00000133059,Q6XUX3,DSTYK,dual serine/threonine and tyrosine protein kinase,0.462898767992589,0,0,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.7599134970145264,0,0,-0.746276889134032,0.0,0.0,0,8.28,25
ENSG00000006712,Q8N7H5,PAF1,PAF1 component of Paf1/RNA polymerase II complex,0.4628122530463495,0,0,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.7597711864973107,0,0,-0.5739658025372312,0.0,0.0,0,7.19,3
ENSG00000157020,P55735,SEC13,"SEC13 homolog, nuclear pore and COPII component",0.4627139780652466,0,0,0.0,0.0,0.0,0.0243172319044648,0.0,0.0,0.7599134970145264,0,0,-0.3823496966354109,0.0,0.0,0,8.31,2
ENSG00000150990,Q8IY37,DHX37,DEAH-box helicase 37,0.4626215831015755,0,0,0.0,0.0,0.0,0.0212775779164067,0.0,0.0,0.7599134970145264,0,0,-0.668946497517926,0.0,0.0,0,0.0,0
ENSG00000168297,Q7Z7A4,PXK,PX domain containing serine/threonine kinase like,0.462590500523488,0,0,0.0,0.0202550083012604,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,-0.5825703254274683,0.0,0.0202550083012604,0,0.0,0
ENSG00000158615,Q5SWA1,PPP1R15B,protein phosphatase 1 regulatory subunit 15B,0.4623443982105619,0,0,0.0,0.0,0.0,0.0121586159522324,0.0,0.0,0.7599134970145264,0,0,-0.3896304467733039,0.0,0.0,0,7.48,1
ENSG00000177971,Q9NV31,IMP3,IMP U3 small nucleolar ribonucleoprotein 3,0.4619748183558772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,0.9845559845559846,0.0,0.0,0,0.0,0
ENSG00000109111,Q7KZ85,SUPT6H,"SPT6 homolog, histone chaperone and transcription elongation factor",0.4619748183558772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,-0.9981246552675124,0.0,0.0,0,0.0,0
ENSG00000130810,Q9NQ55,PPAN,peter pan homolog,0.4619748183558772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,0.1811362382790955,0.0,0.0,0,0.0,0
ENSG00000163719,Q8NCE2,MTMR14,myotubularin related protein 14,0.4619748183558772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,-0.463761720904578,0.0,0.0,0,0.0,0
ENSG00000182004,P62304,SNRPE,small nuclear ribonucleoprotein polypeptide E,0.4619748183558772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,-0.0263651406508549,0.0,0.0,0,5.1,2
ENSG00000155561,Q92621,NUP205,nucleoporin 205,0.4619748183558772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,-0.8319911748483177,0.0,0.0,0,5.93,5
ENSG00000135521,Q96GA3,LTV1,LTV1 ribosome biogenesis factor,0.4619748183558772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,-0.373303916161059,0.0,0.0,0,0.0,0
ENSG00000171566,O43660,PLRG1,pleiotropic regulator 1,0.4619748183558772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,-0.6433535576392719,0.0,0.0,0,0.0,0
ENSG00000048162,Q9Y3C1,NOP16,NOP16 nucleolar protein,0.4619748183558772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599134970145264,0,0,-0.195477109762824,0.0,0.0,0,0.0,0
ENSG00000106460,Q9NUM4,TMEM106B,transmembrane protein 106B,0.4616440412156088,0,0,0.0,0.0,0.0,0.8995499811412594,0.7143918946786562,0.0,0.0,0,0,-0.2653061224489795,0.0,0.0,0,0.0,0
ENSG00000123384,Q07954,LRP1,LDL receptor related protein 1,0.4613296769016496,2,1,0.0,0.0,0.0,0.9164755785467328,0.0,0.0,0.7130285093825769,1,0,-0.9897407611693326,0.0,0.0,1,0.0,0
ENSG00000086189,Q9UNQ2,DIMT1,DIM1 rRNA methyltransferase and ribosome maturation factor,0.4609498514953518,0,0,0.0,0.0,0.0,0.0,0.0634986585710277,0.0,0.7423528397151181,0,0,0.2522890237175952,0.0,0.0,0,6.24,2
ENSG00000147246,P28335,HTR2C,5-hydroxytryptamine receptor 2C,0.4605922382778775,4,36,0.634662865739932,0.0147047599291262,0.0,0.0871123291390051,0.0,0.0,0.4834270119773683,1,0,0.0,1.0,0.0147047599291262,1,10.7,5737
ENSG00000167815,P32119,PRDX2,peroxiredoxin 2,0.4605584790270193,0,0,0.0,0.1282813143275777,0.0,0.6824283452358921,0.0,0.0,0.5926521084783387,0,0,-0.1976833976833977,0.0,0.1282813143275777,0,5.16,4
ENSG00000198554,O75717,WDHD1,WD repeat and HMG-box DNA binding protein 1,0.4598018260294176,0,0,0.0,0.0,0.0,0.0121586159522324,0.0,0.0,0.7557311588419362,0,0,-0.0790954219525648,0.0,0.0,0,0.0,0
ENSG00000140090,Q8NFF2,SLC24A4,solute carrier family 24 member 4,0.4594171011045164,0,0,0.0,0.0,0.0,0.1983713221400254,0.7457876802444409,0.0,0.0,0,0,-0.1846662989520132,0.0,0.0,0,0.0,0
ENSG00000120899,Q14289,PTK2B,protein tyrosine kinase 2 beta,0.4586420639085513,3,2,0.0,0.0,0.0,0.6829792123763289,0.7202824083962414,0.0,0.0,1,0,-0.6188637617209045,1.0,0.0,1,9.7,455
ENSG00000117411,O60909,B4GALT2,"beta-1,4-galactosyltransferase 2",0.4579725558921829,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533300791659522,0,0,-0.3066740209597353,0.0,0.0,0,0.0,0
ENSG00000198888,P03886,MT-ND1,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,0.4574563770686376,4,3,0.0,0.0,0.607930797611621,0.3494599704919576,0.547137717850459,0.0,0.0,1,0,0.0,0.0,0.0,1,6.51,2
ENSG00000146090,Q8N431,RASGEF1C,RasGEF domain family member 1C,0.4567148897054895,0,0,0.0,0.0,0.0,0.0427037611388963,0.7491261257303912,0.0,0.0,0,0,-0.5483728626585769,0.0,0.0,0,0.0,0
ENSG00000062598,Q96JJ3,ELMO2,engulfment and cell motility 2,0.4560426660377425,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7501555568979204,0,0,-0.7031439602868175,0.0,0.0,0,0.0,0
ENSG00000107862,Q92538,GBF1,golgi brefeldin A resistant guanine nucleotide exchange factor 1,0.4553786701053179,0,0,0.0,0.0,0.0,0.0410353288387844,0.0,0.0,0.7470115675664133,0,0,-0.5158301158301158,0.0,0.0,0,0.0,0
ENSG00000137876,Q9UHA3,RSL24D1,ribosomal L24 domain containing 1,0.454607398421626,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7477946506537306,0,0,-0.636734693877551,0.0,0.0,0,0.0,0
ENSG00000188428,Q8TDH9,BLOC1S5,biogenesis of lysosomal organelles complex 1 subunit 5,0.4543078885741159,0,0,0.0,0.0,0.0,0.0989827996434049,0.0,0.0,0.7423528397151181,0,0,0.7537782680639824,0.0,0.0,0,0.0,0
ENSG00000127947,Q05209,PTPN12,protein tyrosine phosphatase non-receptor type 12,0.454225041613811,0,0,0.0,0.0,0.0,0.0653525607432492,0.0,0.0,0.7438980747012508,0,0,-0.6742415885273028,0.0,0.0,0,6.89,100
ENSG00000132842,O00203,AP3B1,adaptor related protein complex 3 subunit beta 1,0.4540410740225907,0,0,0.0,0.0,0.0,0.0902050060993529,0.0,0.0,0.7423528397151181,0,0,-0.580584666298952,0.0,0.0,0,7.31,6
ENSG00000109270,Q9UHA4,LAMTOR3,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",0.4534566497001587,0,0,0.0,0.021519855747389,0.0,0.0385867186817376,0.0,0.0,0.7434942014361413,0,0,0.7619415333701047,0.0,0.021519855747389,0,6.09,2
ENSG00000109606,O43143,DHX15,DEAH-box helicase 15,0.4522231035939754,0,0,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.7423528397151181,0,0,-0.9785990071704358,0.0,0.0,0,7.05,7
ENSG00000130202,Q92692,NECTIN2,nectin cell adhesion molecule 2,0.4520503136634298,0,0,0.0,0.0,0.0,0.8241664611647157,0.7023801173356393,0.0,0.0,0,0,-0.4923331494760066,0.0,0.0,0,0.0,0
ENSG00000100241,O95248,SBF1,SET binding factor 1,0.4519351344543852,0,0,0.0,0.0,0.0,0.0516741177969877,0.0,0.0,0.740815273451062,0,0,-0.8132377275234418,0.0,0.0,0,0.0,0
ENSG00000163399,P05023,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,0.451212480049824,4,6,0.0,0.0650117284578785,0.0,0.0903520608384724,0.0,0.0,0.7362479596000331,1,0,-0.9633756205184776,0.0,0.0650117284578785,1,8.17,9
ENSG00000141499,Q9BUR4,WRAP53,WD repeat containing antisense to TP53,0.4502866985733904,0,0,0.0,0.0,0.0,0.0121586159522324,0.0435685768684135,0.0,0.7295250918048158,0,0,-0.5109762824048538,0.0,0.0,0,0.0,0
ENSG00000125743,P62316,SNRPD2,small nuclear ribonucleoprotein D2 polypeptide,0.4500574373353566,0,0,0.0,0.039747221625369,0.0,0.2127888496084922,0.0,0.0,0.7287875960873761,0,0,-0.7990071704357419,0.0,0.039747221625369,0,7.13,4
ENSG00000109390,O43677,NDUFC1,NADH:ubiquinone oxidoreductase subunit C1,0.449435129524411,4,3,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.7377668340702035,1,0,0.7186982901268615,0.0,0.0,1,6.06,18
ENSG00000160551,Q7L7X3,TAOK1,TAO kinase 1,0.4483204068100044,0,0,0.0,0.0,0.0,0.214742778540105,0.0,0.0,0.7267158879163816,0,0,-0.9467181467181468,1.0,0.0,0,9.35,552
ENSG00000153814,Q86VZ6,JAZF1,JAZF zinc finger 1,0.4482041171900724,0,0,0.0,0.0360085525896178,0.0,0.1219420284106502,0.504684047505076,0.0,0.607930797611621,0,0,-0.7539988968560397,0.0,0.0360085525896178,0,0.0,0
ENSG00000167792,P49821,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,0.4477943385008433,4,3,0.0,0.0677517096781494,0.0,0.140602867245358,0.0,0.0,0.7280519475101441,1,0,0.2111417539988969,0.0,0.0677517096781494,1,6.06,18
ENSG00000167447,Q8ND04,SMG8,SMG8 nonsense mediated mRNA decay factor,0.4471290290115444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7354933008299318,0,0,-0.4012134583563155,0.0,0.0,0,0.0,0
ENSG00000205339,O95373,IPO7,importin 7,0.4454416451870511,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.732717682566928,0,0,-0.984776613348042,0.0,0.0,0,7.74,4
ENSG00000180530,P48552,NRIP1,nuclear receptor interacting protein 1,0.4447686096151935,0,0,0.0,0.0103648034040994,0.0,0.1856206168948468,0.0,0.0,0.722099230347623,0,0,-0.7010479867622725,0.0,0.0103648034040994,0,0.0,0
ENSG00000156471,P48651,PTDSS1,phosphatidylserine synthase 1,0.4438498804381088,0,0,0.0,0.0,0.0,0.0556222905881432,0.0,0.0,0.7273182358931454,0,0,-0.3248758963044678,0.0,0.0,0,7.3,99
ENSG00000065518,O95168,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,0.4398199662549898,4,3,0.0,0.0781690916835703,0.0,0.0469457671488974,0.0,0.0,0.7185187537410515,1,0,0.2880308880308879,0.0,0.0781690916835703,1,6.06,18
ENSG00000145604,Q13309,SKP2,S-phase kinase associated protein 2,0.4375669089055466,0,0,0.0,0.0,0.0,0.1191797667817782,0.0,0.0,0.7138053509979155,0,0,-0.6499724214009928,0.0,0.0,0,8.62,6
ENSG00000137275,Q13546,RIPK1,receptor interacting serine/threonine kinase 1,0.4374519650244426,2,1,0.0,0.0,0.0,0.6447405032967289,0.0,0.0,0.6873382402157973,1,0,-0.5685603971318257,1.0,0.0,1,10.3,5185
ENSG00000104549,Q14534,SQLE,squalene epoxidase,0.4367289469941381,0,0,0.0,0.0334402809988098,0.0,0.0501762438595391,0.0,0.0,0.7151340260732785,0,0,-0.5332597904026475,0.0,0.0334402809988098,0,7.7,67
ENSG00000181467,P61225,RAP2B,"RAP2B, member of RAS oncogene family",0.4363762957866482,0,0,0.0,0.0,0.0,0.0121586159522324,0.3177548542769626,0.0,0.6380969661285179,0,0,-0.1941533370104798,0.0,0.0,0,0.0,0
ENSG00000157368,Q6ZMJ4,IL34,interleukin 34,0.4349843459515374,0,0,0.0,0.0,0.0,0.4633562944032338,0.6923484046595132,0.0,0.0,0,0,0.5225592939878654,0.0,0.0,0,0.0,0
ENSG00000198740,Q9Y2D9,ZNF652,zinc finger protein 652,0.4347958953288836,0,0,0.0,0.0,0.0,0.2522912810088227,0.7025916683646086,0.0,0.0,0,0,-0.716822945394374,0.0,0.0,0,0.0,0
ENSG00000181029,Q8IUR0,TRAPPC5,trafficking protein particle complex subunit 5,0.4347519295921756,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7151339121166198,0,0,0.7023717595146166,0.0,0.0,0,0.0,0
ENSG00000152904,O95749,GGPS1,geranylgeranyl diphosphate synthase 1,0.4347443340030078,0,0,0.0,0.0,0.0,0.0969311882858529,0.0,0.0,0.7102748585349028,0,0,0.0858246001103144,0.0,0.0,0,8.1,352
ENSG00000134853,P16234,PDGFRA,platelet derived growth factor receptor alpha,0.4344196262566399,4,33,0.5454490211904267,0.0,0.0,0.1346286622786333,0.0,0.0,0.5752332950142436,1,0,-0.9141753998896855,0.0,0.0,1,10.1,1093
ENSG00000214787,Q96PG1,MS4A4E,membrane spanning 4-domains A4E,0.4337431668748249,0,0,0.0,0.0,0.0,0.0822470230889507,0.7093622228906125,0.0,0.0,0,0,0.8894649751792609,0.0,0.0,0,0.0,0
ENSG00000104043,Q8TF62,ATP8B4,ATPase phospholipid transporting 8B4 (putative),0.4313410842806129,0,0,0.0,0.0,0.0,0.1595473758253967,0.7015459617838934,0.0,0.0,0,0,0.0792057363485934,0.0,0.0,0,0.0,0
ENSG00000102468,P28223,HTR2A,5-hydroxytryptamine receptor 2A,0.4307026948145531,4,65,0.6701048539102804,0.0491590820044604,0.0,0.7455190084712647,0.0,0.0,0.0,1,0,-0.529288472145615,1.0,0.0491590820044604,1,11.0,9122
ENSG00000179218,P27797,CALR,calreticulin,0.4298625215290493,0,0,0.0,0.0,0.0,0.3946299801608783,0.0,0.0,0.6873597081126531,0,0,-0.768450082735797,0.0,0.0,0,4.61,4
ENSG00000145741,P20290,BTF3,basic transcription factor 3,0.4295736073846416,0,0,0.0,0.0512131894013915,0.0,0.0364758478566972,0.0,0.0,0.7032447314244085,0,0,-0.0743519029233314,0.0,0.0512131894013915,0,6.62,2
ENSG00000085514,Q9UKJ1,PILRA,paired immunoglobin like type 2 receptor alpha,0.4273059642290385,0,0,0.0,0.0,0.0,0.667836716176087,0.6694940286807006,0.0,0.0,0,0,0.6258135686707116,0.0,0.0,0,0.0,0
ENSG00000010322,Q9Y2I1,NISCH,nischarin,0.4270989636257116,4,2,0.0,0.0,0.0,0.0264500557860856,0.0,0.0,0.7012228614259258,1,0,-0.7021511307225593,0.0,0.0,1,9.66,269
ENSG00000090060,P51003,PAPOLA,poly(A) polymerase alpha,0.4268370269495066,0,0,0.0,0.0,0.0,0.0972689276178593,0.0,0.0,0.6972510518916442,0,0,-0.9478212906784336,0.0,0.0,0,0.0,0
ENSG00000108798,Q9P2A4,ABI3,ABI family member 3,0.4267942756437868,0,0,0.0,0.0,0.0,0.9012872611666024,0.6569798125625371,0.0,0.0,0,0,0.2531715388858246,0.0,0.0,0,0.0,0
ENSG00000030066,Q12769,NUP160,nucleoporin 160,0.426506910931603,0,0,0.0,0.0,0.0,0.0800982599786511,0.0,0.0,0.6975665694908862,0,0,-0.5749586321014892,0.0,0.0,0,6.06,3
ENSG00000052344,Q16651,PRSS8,serine protease 8,0.4263300075403936,0,0,0.0,0.0,0.0,0.0922872724707641,0.6966661262205643,0.0,0.0,0,0,-0.302592388306674,0.0,0.0,0,7.92,23
ENSG00000165646,Q05940,SLC18A2,solute carrier family 18 member A2,0.4256745078275225,4,13,0.0,0.0,0.0,0.3786883907780332,0.0328254103769966,0.0,0.6776205552319882,1,0,-0.4647545504688362,0.0,0.0,1,10.0,149
ENSG00000150712,Q9C0I1,MTMR12,myotubularin related protein 12,0.4253095050669199,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6996018407651565,0,0,-0.8019856591285163,0.0,0.0,0,0.0,0
ENSG00000163788,Q9NRH2,SNRK,SNF related kinase,0.4247704598167648,0,0,0.0,0.0257722926649263,0.0,0.030396539880581,0.0,0.0,0.696622607651224,0,0,-0.9613899613899614,0.0,0.0257722926649263,0,8.42,9
ENSG00000143171,P48443,RXRG,retinoid X receptor gamma,0.4244641722495671,4,5,0.1587374860430344,0.0,0.0,0.1660630521542544,0.0,0.0,0.6548366709107231,1,0,-0.641257584114727,1.0,0.0,1,10.1,376
ENSG00000073008,P15151,PVR,PVR cell adhesion molecule,0.4242480733004432,0,0,0.0,0.0,0.0,0.2774916491855154,0.6839812836478328,0.0,0.0,0,0,0.3032542746828461,0.0,0.0,0,0.0,0
ENSG00000115112,Q9NZI6,TFCP2L1,transcription factor CP2 like 1,0.4236649230410255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968966282107745,0,0,-0.9038058466629896,0.0,0.0,0,0.0,0
ENSG00000073712,Q96AC1,FERMT2,FERM domain containing kindlin 2,0.4230197555199671,0,0,0.0,0.0274232208613344,0.0,0.5630270609813197,0.6670746186711088,0.0,0.0,0,0,-0.8829564258135687,0.0,0.0274232208613344,0,4.21,10
ENSG00000155657,Q8WZ42,TTN,titin,0.4226141523528653,0,0,0.0,0.0,0.0,0.1313771193675999,0.0,0.0,0.6885993342486486,0,0,-0.7104247104247104,0.0,0.0,0,7.92,4
ENSG00000031823,Q9H6Z4,RANBP3,RAN binding protein 3,0.4224839949304148,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6949540911403543,0,0,-0.9009376723662438,0.0,0.0,0,0.0,0
ENSG00000165029,O95477,ABCA1,ATP binding cassette subfamily A member 1,0.4223188505923324,4,1,0.0,0.0,0.0,0.9177712627640162,0.6487938781059298,0.0,0.0,1,0,-0.6174296745725317,0.0,0.0,1,0.0,0
ENSG00000104643,Q96QG7,MTMR9,myotubularin related protein 9,0.4220482867824836,0,0,0.0,0.0,0.0,0.030396539880581,0.0,0.0,0.6927175573276495,0,0,-0.332046332046332,0.0,0.0,0,0.0,0
ENSG00000142319,Q01959,SLC6A3,solute carrier family 6 member 3,0.4214450520978302,4,36,0.5554798793510184,0.0,0.0,0.859932606462697,0.0,0.0,0.4746224649717485,1,0,-0.8035300606729179,0.0,0.0,1,9.92,5276
ENSG00000108219,Q8NG11,TSPAN14,tetraspanin 14,0.4180949771996531,0,0,0.0,0.0,0.0,0.1307270420619483,0.6811981381418839,0.0,0.0,0,0,-0.4569222283507997,0.0,0.0,0,0.0,0
ENSG00000065000,O14617,AP3D1,adaptor related protein complex 3 subunit delta 1,0.4174836052904492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6867288298777062,0,0,-0.7489244346387203,0.0,0.0,0,8.23,2
ENSG00000127184,P15954,COX7C,cytochrome c oxidase subunit 7C,0.4172204932222664,0,0,0.0,0.0,0.0,0.1393758719540495,0.3010719651754443,0.0,0.607930797611621,0,0,0.0848317705460561,0.0,0.0,0,0.0,0
ENSG00000066336,P17947,SPI1,Spi-1 proto-oncogene,0.4167849756288145,0,0,0.0,0.0,0.0,0.9173719273370784,0.2460600514102199,0.0,0.6036785814511665,0,0,-0.8872586872586873,0.0,0.0,0,0.0,0
ENSG00000149295,P14416,DRD2,dopamine receptor D2,0.4159301163937273,4,95,0.6706983617233181,0.0,0.0,0.2695019376102204,0.0,0.0,0.0,1,0,-0.8243794815223386,1.0,0.0,1,11.0,15052
ENSG00000167658,P13639,EEF2,eukaryotic translation elongation factor 2,0.4158200979473588,4,5,0.0,0.0095928176652144,0.0,0.2770208856197183,0.0,0.0,0.6699282686067153,1,0,-0.8061776061776061,0.0,0.0095928176652144,1,5.39,4
ENSG00000112425,O95278,EPM2A,"EPM2A glucan phosphatase, laforin",0.4142010293825119,0,0,0.0,0.0,0.0,0.0395155018447553,0.0,0.5040418582340698,0.6552490265903995,0,0,0.3776061776061776,0.0,0.0,0,4.99,8
ENSG00000160948,Q9UK41,VPS28,VPS28 subunit of ESCRT-I,0.4139845755848841,0,0,0.0,0.1175685464225113,0.0,0.0,0.0,0.0,0.6750947643831048,0,0,0.6675124103695533,0.0,0.1175685464225113,0,5.1,2
ENSG00000143398,Q99755,PIP5K1A,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,0.4138555974623084,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6807610324863023,0,0,-0.3608383894098179,0.0,0.0,0,7.96,46
ENSG00000127415,P35475,IDUA,alpha-L-iduronidase,0.4138197170858619,0,0,0.0,0.0,0.0,0.1219226060982644,0.6746058816866428,0.0,0.0,0,0,0.5548814120242691,0.0,0.0,0,6.0,10
ENSG00000178394,P08908,HTR1A,5-hydroxytryptamine receptor 1A,0.4127786270705766,4,28,0.6602508792583253,0.0,0.0,0.3747723742256122,0.0,0.0,0.0,1,0,-0.0130170987313844,1.0,0.0,1,11.0,8307
ENSG00000117362,Q96BI3,APH1A,aph-1A gamma-secretase subunit,0.412748698018884,3,6,0.6432229884302734,0.0,0.0,0.7143455704380747,0.0,0.0,0.0,1,0,-0.2782129067843353,0.0,0.0,1,10.99,3429
ENSG00000179335,P49761,CLK3,CDC like kinase 3,0.4103618272911923,0,0,0.0,0.0,0.0,0.0121586159522324,0.0,0.0,0.6744061150500107,0,0,-0.6822945394373966,1.0,0.0,0,8.66,968
ENSG00000175344,P36544,CHRNA7,cholinergic receptor nicotinic alpha 7 subunit,0.4101304060319751,3,16,0.5830524573763184,0.0,0.0,0.2629494347193764,0.0,0.0,0.3429503892035354,1,0,0.1740761169332598,0.0,0.0,1,10.52,2012
ENSG00000140945,P55290,CDH13,cadherin 13,0.4096032432626903,0,0,0.0,0.0,0.0,0.3585018709363897,0.6558411391755552,0.0,0.0,0,0,-0.7340319911748483,0.0,0.0,0,0.0,0
